Date,Hour.Day,Temp.Outside.F,Temp.Wet.Bulb.F,Rel.Humidity,Wind.Direction,Wind.Speed.m.per.s
1/22/1976,11.00,22.09,13.09,68,300,7.7
1/22/1976,12.00,23.17,13.09,65,300,7.2
1/22/1976,13.00,24.25,12.19,60,300,6.2
1/22/1976,14.00,25.15,13.09,60,300,6.7
1/22/1976,15.00,23.17,11.11,60,300,5.7
1/22/1976,16.00,23.17,11.11,60,300,6.7
1/22/1976,17.00,21.19,9.13,60,300,5.2
1/22/1976,18.00,20.11,8.23,60,300,3.1
1/22/1976,19.00,16.15,7.15,67,270,2.6
1/22/1976,20.00,18.13,7.15,62,290,3.1
1/22/1976,21.00,19.21,7.15,59,300,3.1
1/22/1976,22.00,19.21,8.23,62,300,2.1
1/22/1976,23.00,19.21,9.13,65,300,2.1
1/22/1976,24.00,19.21,9.13,65,0,0
1/23/1976,1.00,17.23,7.15,65,0,0
1/23/1976,2.00,18.13,8.23,65,0,0
1/23/1976,3.00,14.17,6.25,70,150,1.5
1/23/1976,4.00,11.11,4.09,73,130,2.6
1/23/1976,5.00,13.09,6.25,73,150,3.6
1/23/1976,6.00,15.25,7.15,70,140,5.2
1/23/1976,7.00,16.15,7.15,67,150,6.2
1/23/1976,8.00,16.15,7.15,67,140,4.6
1/23/1976,9.00,19.21,8.23,62,130,5.7
1/23/1976,10.00,23.17,11.11,60,130,6.7
1/23/1976,11.00,27.13,16.15,63,150,5.7
1/23/1976,12.00,33.25,22.09,64,190,3.6
1/23/1976,13.00,35.23,23.17,62,200,6.7
1/23/1976,14.00,40.09,27.13,60,210,5.2
1/23/1976,15.00,43.15,30.19,60,220,5.2
1/23/1976,16.00,44.23,32.17,63,210,5.2
1/23/1976,17.00,45.13,32.17,60,210,5.2
1/23/1976,18.00,42.25,31.09,65,210,4.1
1/23/1976,19.00,36.13,30.19,79,210,3.1
1/23/1976,20.00,39.19,31.09,73,210,3.1
1/23/1976,21.00,39.19,31.09,73,210,3.1
1/23/1976,22.00,38.11,30.19,73,220,3.1
1/23/1976,23.00,40.09,30.19,68,210,3.6
1/23/1976,24.00,40.09,31.09,70,210,4.1
1/24/1976,1.00,39.19,31.09,73,210,4.1
1/24/1976,2.00,39.19,32.17,76,210,4.1
1/24/1976,3.00,40.09,32.17,73,210,3.6
1/24/1976,4.00,38.11,32.17,79,210,3.6
1/24/1976,5.00,36.13,31.09,82,230,2.1
1/24/1976,6.00,36.13,32.17,85,230,2.1
1/24/1976,7.00,34.15,30.19,85,210,2.1
1/24/1976,8.00,34.15,30.19,85,270,2.1
1/24/1976,9.00,36.13,32.17,85,270,2.6
1/24/1976,10.00,39.19,33.25,79,270,4.1
1/24/1976,11.00,40.09,33.25,76,280,4.6
1/24/1976,12.00,37.21,30.19,76,300,3.6
1/24/1976,13.00,35.23,29.11,79,300,5.7
1/24/1976,14.00,36.13,29.11,76,300,4.6
1/24/1976,15.00,37.21,29.11,73,300,4.1
1/24/1976,16.00,35.23,28.21,76,300,3.1
1/24/1976,17.00,33.25,26.23,75,320,3.1
1/24/1976,18.00,31.09,25.15,78,360,1.5
1/24/1976,19.00,29.11,24.25,82,0,0
1/24/1976,20.00,26.23,21.19,81,30,2.1
1/24/1976,21.00,25.15,20.11,81,0,0
1/24/1976,22.00,23.17,18.13,81,0,0
1/24/1976,23.00,25.15,19.21,78,110,2.1
1/24/1976,24.00,24.25,19.21,81,110,2.1
1/25/1976,1.00,24.25,19.21,81,100,2.1
1/25/1976,2.00,24.25,20.11,85,110,2.6
1/25/1976,3.00,25.15,19.21,78,90,3.1
1/25/1976,4.00,25.15,20.11,81,90,3.6
1/25/1976,5.00,25.15,20.11,81,100,3.6
1/25/1976,6.00,26.23,20.11,78,110,5.2
1/25/1976,7.00,27.13,20.11,75,100,4.1
1/25/1976,8.00,26.23,22.09,85,80,4.6
1/25/1976,9.00,29.11,25.15,85,90,4.6
1/25/1976,10.00,31.09,28.21,89,100,5.2
1/25/1976,11.00,32.17,29.11,89,120,3.6
1/25/1976,12.00,32.17,30.19,92,120,6.2
1/25/1976,13.00,34.15,31.09,89,120,4.6
1/25/1976,14.00,37.21,34.15,89,140,6.2
1/25/1976,15.00,42.25,40.09,93,120,6.2
1/25/1976,16.00,43.15,41.17,93,140,5.2
1/25/1976,17.00,45.13,44.23,96,130,7.2
1/25/1976,18.00,48.19,47.11,96,180,7.2
1/25/1976,19.00,48.19,46.21,93,180,8.2
1/25/1976,20.00,49.09,47.11,93,190,6.7
1/25/1976,21.00,50.17,48.19,93,190,8.2
1/25/1976,22.00,51.25,49.09,93,190,7.7
1/25/1976,23.00,49.09,48.19,96,190,5.2
1/25/1976,24.00,49.09,48.19,96,200,5.2
1/26/1976,1.00,50.17,49.09,96,170,7.2
1/26/1976,2.00,50.17,49.09,96,190,6.7
1/26/1976,3.00,50.17,49.09,96,210,4.6
1/26/1976,4.00,41.17,40.09,96,280,3.6
1/26/1976,5.00,37.21,35.23,92,290,5.7
1/26/1976,6.00,34.15,31.09,89,290,4.1
1/26/1976,7.00,35.23,31.09,85,290,3.1
1/26/1976,8.00,33.25,29.11,85,290,4.6
1/26/1976,9.00,32.17,29.11,89,300,4.6
1/26/1976,10.00,34.15,30.19,85,300,3.1
1/26/1976,11.00,32.17,28.21,85,310,2.6
1/26/1976,12.00,33.25,28.21,82,300,3.6
1/26/1976,13.00,33.25,28.21,82,310,3.1
1/26/1976,14.00,32.17,28.21,85,320,3.6
1/26/1976,15.00,32.17,28.21,85,300,4.1
1/26/1976,16.00,32.17,27.13,82,300,5.7
1/26/1976,17.00,32.17,27.13,82,300,4.6
1/26/1976,18.00,33.25,26.23,75,320,3.1
1/26/1976,19.00,32.17,25.15,75,310,5.7
1/26/1976,20.00,31.09,23.17,72,310,4.1
1/26/1976,21.00,30.19,23.17,75,320,5.2
1/26/1976,22.00,31.09,23.17,72,320,6.2
1/26/1976,23.00,29.11,22.09,75,330,3.6
1/26/1976,24.00,28.21,21.19,75,330,5.7
1/27/1976,1.00,27.13,19.21,72,330,2.6
1/27/1976,2.00,27.13,18.13,69,350,3.1
1/27/1976,3.00,26.23,18.13,72,340,3.6
1/27/1976,4.00,25.15,16.15,69,330,2.1
1/27/1976,5.00,23.17,15.25,71,320,3.6
1/27/1976,6.00,23.17,16.15,74,330,3.6
1/27/1976,7.00,21.19,14.17,74,320,3.6
1/27/1976,8.00,21.19,13.09,71,330,4.1
1/27/1976,9.00,21.19,13.09,71,330,4.6
1/27/1976,10.00,21.19,14.17,74,340,4.6
1/27/1976,11.00,23.17,15.25,71,360,3.6
1/27/1976,12.00,25.15,15.25,66,360,4.1
1/27/1976,13.00,25.15,15.25,66,340,4.1
1/27/1976,14.00,27.13,15.25,61,360,2.6
1/27/1976,15.00,28.21,16.15,61,330,2.6
1/27/1976,16.00,27.13,15.25,61,310,3.1
1/27/1976,17.00,24.25,13.09,63,320,3.6
1/27/1976,18.00,23.17,12.19,63,320,3.6
1/27/1976,19.00,22.09,13.09,68,310,3.6
1/27/1976,20.00,21.19,11.11,65,330,2.1
1/27/1976,21.00,20.11,11.11,68,320,3.6
1/27/1976,22.00,20.11,9.13,62,300,3.1
1/27/1976,23.00,17.23,10.21,74,300,2.6
1/27/1976,24.00,18.13,10.21,71,300,1.5
1/28/1976,1.00,18.13,9.13,68,280,2.1
1/28/1976,2.00,15.25,7.15,70,290,1.5
1/28/1976,3.00,13.09,6.25,73,300,1.5
1/28/1976,4.00,12.19,5.17,73,270,2.1
1/28/1976,5.00,13.09,7.15,77,250,1.5
1/28/1976,6.00,12.19,7.15,80,210,2.1
1/28/1976,7.00,13.09,8.23,80,200,3.1
1/28/1976,8.00,14.17,9.13,80,200,3.6
1/28/1976,9.00,18.13,12.19,77,200,5.2
1/28/1976,10.00,23.17,14.17,68,200,6.2
1/28/1976,11.00,26.23,16.15,66,200,7.7
1/28/1976,12.00,28.21,17.23,63,200,7.2
1/28/1976,13.00,31.09,17.23,56,200,7.7
1/28/1976,14.00,32.17,18.13,56,210,7.2
1/28/1976,15.00,34.15,20.11,57,200,6.7
1/28/1976,16.00,35.23,21.19,57,210,6.2
1/28/1976,17.00,34.15,22.09,62,220,6.7
1/28/1976,18.00,35.23,23.17,62,210,5.2
1/28/1976,19.00,33.25,23.17,67,210,6.7
1/28/1976,20.00,34.15,23.17,64,220,6.7
1/28/1976,21.00,34.15,23.17,64,210,6.2
1/28/1976,22.00,34.15,24.25,67,230,5.7
1/28/1976,23.00,34.15,24.25,67,220,4.1
1/28/1976,24.00,34.15,24.25,67,230,4.6
1/29/1976,1.00,34.15,25.15,70,240,6.2
1/29/1976,2.00,34.15,26.23,73,250,5.7
1/29/1976,3.00,36.13,28.21,73,260,5.7
1/29/1976,4.00,36.13,28.21,73,270,5.2
1/29/1976,5.00,36.13,29.11,76,270,5.2
1/29/1976,6.00,35.23,30.19,82,290,4.1
1/29/1976,7.00,36.13,29.11,76,290,5.2
1/29/1976,8.00,35.23,28.21,76,300,4.6
1/29/1976,9.00,35.23,28.21,76,300,5.2
1/29/1976,10.00,34.15,29.11,82,300,3.6
1/29/1976,11.00,34.15,28.21,79,300,3.6
1/29/1976,12.00,34.15,24.25,67,300,5.7
1/29/1976,13.00,35.23,23.17,62,300,7.2
1/29/1976,14.00,33.25,26.23,75,300,5.7
1/29/1976,15.00,32.17,22.09,67,300,4.6
1/29/1976,16.00,32.17,21.19,64,300,6.7
1/29/1976,17.00,31.09,19.21,61,290,4.1
1/29/1976,18.00,30.19,17.23,58,300,4.1
1/29/1976,19.00,30.19,17.23,58,300,3.6
1/29/1976,20.00,29.11,16.15,58,290,3.1
1/29/1976,21.00,25.15,14.17,63,280,1.5
1/29/1976,22.00,25.15,17.23,72,240,1.5
1/29/1976,23.00,26.23,17.23,69,230,1.5
1/29/1976,24.00,27.13,17.23,66,220,1.5
1/30/1976,1.00,27.13,17.23,66,210,2.6
1/30/1976,2.00,28.21,18.13,66,200,3.6
1/30/1976,3.00,28.21,19.21,69,150,2.6
1/30/1976,4.00,29.11,20.11,69,170,2.6
1/30/1976,5.00,28.21,21.19,75,140,3.1
1/30/1976,6.00,27.13,22.09,81,150,4.6
1/30/1976,7.00,28.21,24.25,85,170,4.1
1/30/1976,8.00,29.11,24.25,82,200,5.2
1/30/1976,9.00,30.19,25.15,82,190,4.1
1/30/1976,10.00,32.17,25.15,75,220,3.6
1/30/1976,11.00,33.25,26.23,75,270,3.1
1/30/1976,12.00,34.15,29.11,82,300,5.2
1/30/1976,13.00,34.15,27.13,76,300,7.2
1/30/1976,14.00,33.25,25.15,72,310,5.7
1/30/1976,15.00,32.17,25.15,75,300,5.7
1/30/1976,16.00,31.09,25.15,78,300,6.2
1/30/1976,17.00,30.19,22.09,72,320,4.1
1/30/1976,18.00,29.11,22.09,75,320,4.1
1/30/1976,19.00,28.21,20.11,72,300,3.1
1/30/1976,20.00,28.21,19.21,69,310,4.1
1/30/1976,21.00,28.21,20.11,72,340,2.1
1/30/1976,22.00,28.21,20.11,72,30,2.6
1/30/1976,23.00,28.21,17.23,63,20,1.5
1/30/1976,24.00,28.21,16.15,61,0,0
1/31/1976,1.00,27.13,17.23,66,0,0
1/31/1976,2.00,28.21,18.13,66,0,0
1/31/1976,3.00,27.13,19.21,72,0,0
1/31/1976,4.00,27.13,20.11,75,0,0
1/31/1976,5.00,27.13,19.21,72,0,0
1/31/1976,6.00,27.13,19.21,72,0,0
1/31/1976,7.00,27.13,19.21,72,0,0
1/31/1976,8.00,27.13,20.11,75,180,1.5
1/31/1976,9.00,28.21,20.11,72,0,0
1/31/1976,10.00,28.21,20.11,72,230,2.6
1/31/1976,11.00,29.11,20.11,69,240,2.1
1/31/1976,12.00,31.09,21.19,66,230,3.6
1/31/1976,13.00,31.09,21.19,66,260,4.1
1/31/1976,14.00,31.09,21.19,66,260,4.1
1/31/1976,15.00,32.17,22.09,67,230,3.6
1/31/1976,16.00,32.17,22.09,67,210,5.2
1/31/1976,17.00,33.25,23.17,67,240,3.1
1/31/1976,18.00,29.11,20.11,69,260,2.6
1/31/1976,19.00,26.23,18.13,72,0,0
1/31/1976,20.00,26.23,17.23,69,210,2.1
1/31/1976,21.00,23.17,15.25,71,270,1.5
1/31/1976,22.00,27.13,20.29,78,220,1.7
1/31/1976,23.00,31.09,25.15,78,210,1.8
1/31/1976,24.00,34.69,30.01,77,220,2
2/1/1988,1.00,38.65,34.51,96,190,2.1
2/1/1988,2.00,42.43,39.37,93,220,2.3
2/1/1988,3.00,46.39,44.23,96,200,2.4
2/1/1988,4.00,50.17,49.09,96,350,2.6
2/1/1988,5.00,49.09,48.19,96,50,1.5
2/1/1988,6.00,48.19,47.11,96,160,1.5
2/1/1988,7.00,48.19,48.19,100,160,2.1
2/1/1988,8.00,50.17,50.17,100,210,2.1
2/1/1988,9.00,51.25,51.25,100,90,2.1
2/1/1988,10.00,51.25,51.25,100,90,2.6
2/1/1988,11.00,47.11,47.11,100,40,4.1
2/1/1988,12.00,49.09,49.09,100,110,2.6
2/1/1988,13.00,52.15,51.25,96,0,0
2/1/1988,14.00,52.15,51.25,96,240,2.1
2/1/1988,15.00,52.15,51.25,96,180,3.6
2/1/1988,16.00,53.23,52.15,96,210,5.7
2/1/1988,17.00,54.13,52.15,93,220,5.7
2/1/1988,18.00,54.13,52.15,93,210,4.6
2/1/1988,19.00,53.23,52.15,96,210,4.6
2/1/1988,20.00,53.23,52.15,96,190,2.1
2/1/1988,21.00,53.23,52.15,96,250,2.6
2/1/1988,22.00,53.23,53.23,100,280,2.6
2/1/1988,23.00,54.13,53.23,96,250,5.2
2/1/1988,24.00,46.21,45.13,96,320,5.2
2/2/1988,1.00,40.09,39.19,96,360,6.2
2/2/1988,2.00,38.11,37.21,96,340,5.2
2/2/1988,3.00,36.13,35.23,96,10,5.2
2/2/1988,4.00,34.15,32.17,92,20,6.7
2/2/1988,5.00,32.17,31.09,96,20,7.7
2/2/1988,6.00,32.17,30.19,92,20,7.2
2/2/1988,7.00,31.09,29.11,92,20,7.2
2/2/1988,8.00,31.09,29.11,92,30,6.2
2/2/1988,9.00,31.09,29.11,92,40,6.2
2/2/1988,10.00,31.09,29.11,92,40,5.2
2/2/1988,11.00,30.19,27.13,89,30,6.7
2/2/1988,12.00,30.19,26.23,85,30,7.2
2/2/1988,13.00,30.19,27.13,89,50,6.2
2/2/1988,14.00,29.11,26.23,89,40,5.7
2/2/1988,15.00,28.21,25.15,89,40,5.7
2/2/1988,16.00,28.21,25.15,89,40,5.7
2/2/1988,17.00,28.21,25.15,89,40,5.2
2/2/1988,18.00,28.21,24.25,85,40,4.6
2/2/1988,19.00,27.13,24.25,89,40,4.1
2/2/1988,20.00,27.13,24.25,89,40,5.7
2/2/1988,21.00,27.13,24.25,89,40,4.1
2/2/1988,22.00,27.13,24.25,89,40,4.6
2/2/1988,23.00,27.13,24.25,89,40,4.1
2/2/1988,24.00,27.13,24.25,89,50,2.6
2/3/1988,1.00,27.13,24.25,89,60,3.1
2/3/1988,2.00,27.13,25.15,92,60,3.6
2/3/1988,3.00,28.21,25.15,89,60,3.1
2/3/1988,4.00,28.21,25.15,89,60,3.1
2/3/1988,5.00,28.21,25.15,89,60,3.1
2/3/1988,6.00,28.21,26.23,92,70,3.1
2/3/1988,7.00,29.11,27.13,92,60,3.1
2/3/1988,8.00,29.11,28.21,96,70,2.6
2/3/1988,9.00,30.19,28.21,92,110,2.6
2/3/1988,10.00,30.19,29.11,96,60,2.6
2/3/1988,11.00,30.19,29.11,96,70,4.1
2/3/1988,12.00,31.09,30.19,96,120,3.1
2/3/1988,13.00,32.17,30.19,92,100,2.6
2/3/1988,14.00,32.17,30.19,92,40,1.5
2/3/1988,15.00,32.17,31.09,96,20,2.1
2/3/1988,16.00,32.17,31.09,96,60,4.6
2/3/1988,17.00,32.17,31.09,96,60,2.1
2/3/1988,18.00,32.17,31.09,96,40,2.6
2/3/1988,19.00,32.17,31.09,96,40,3.6
2/3/1988,20.00,32.17,30.19,92,10,4.1
2/3/1988,21.00,31.09,30.19,96,20,4.1
2/3/1988,22.00,31.09,30.19,96,360,4.1
2/3/1988,23.00,29.11,27.13,92,350,5.2
2/3/1988,24.00,27.13,25.15,92,10,3.6
2/4/1988,1.00,26.23,24.25,92,10,4.1
2/4/1988,2.00,25.15,23.17,92,360,5.2
2/4/1988,3.00,24.25,22.09,92,360,4.1
2/4/1988,4.00,23.17,20.11,88,360,5.2
2/4/1988,5.00,23.17,20.11,88,350,4.1
2/4/1988,6.00,23.17,20.11,88,360,5.2
2/4/1988,7.00,22.09,19.21,88,360,4.1
2/4/1988,8.00,22.09,18.13,85,350,3.1
2/4/1988,9.00,21.19,18.13,88,360,3.6
2/4/1988,10.00,23.17,19.21,85,350,3.6
2/4/1988,11.00,24.25,19.21,81,350,4.1
2/4/1988,12.00,23.17,18.13,81,350,4.1
2/4/1988,13.00,24.25,18.13,78,340,4.1
2/4/1988,14.00,24.25,18.13,78,330,3.6
2/4/1988,15.00,24.25,18.13,78,350,3.1
2/4/1988,16.00,23.17,18.13,81,320,4.6
2/4/1988,17.00,22.09,17.23,81,310,2.6
2/4/1988,18.00,21.19,17.23,85,290,2.1
2/4/1988,19.00,18.13,14.17,84,310,3.6
2/4/1988,20.00,17.23,12.19,81,300,2.6
2/4/1988,21.00,17.23,12.19,81,230,2.1
2/4/1988,22.00,19.21,14.17,81,240,2.6
2/4/1988,23.00,20.11,15.25,81,220,2.1
2/4/1988,24.00,19.21,14.17,81,230,2.6
2/5/1988,1.00,20.11,17.23,88,260,4.6
2/5/1988,2.00,18.13,11.11,74,280,5.2
2/5/1988,3.00,17.23,11.11,77,280,4.6
2/5/1988,4.00,15.25,9.13,77,290,6.2
2/5/1988,5.00,13.09,6.25,73,280,6.2
2/5/1988,6.00,11.11,4.09,73,290,5.7
2/5/1988,7.00,10.21,3.19,73,280,4.1
2/5/1988,8.00,11.11,5.17,77,280,4.1
2/5/1988,9.00,10.21,5.17,80,270,5.7
2/5/1988,10.00,9.13,3.19,76,270,5.7
2/5/1988,11.00,9.13,3.19,76,270,6.7
2/5/1988,12.00,10.21,3.19,73,270,6.2
2/5/1988,13.00,9.13,1.21,70,270,6.2
2/5/1988,14.00,10.21,1.21,67,280,6.7
2/5/1988,15.00,9.13,0.13,67,280,7.2
2/5/1988,16.00,7.15,-2.75,63,280,7.7
2/5/1988,17.00,6.25,-2.75,66,290,7.2
2/5/1988,18.00,5.17,-1.85,73,280,6.2
2/5/1988,19.00,3.19,-4.91,69,290,5.2
2/5/1988,20.00,2.11,-5.81,69,280,5.2
2/5/1988,21.00,2.11,-6.89,66,290,6.2
2/5/1988,22.00,1.21,-6.89,69,290,5.2
2/5/1988,23.00,0.13,-7.79,69,270,5.2
2/5/1988,24.00,-0.77,-7.79,72,270,5.2
2/6/1988,1.00,-0.77,-7.79,72,270,5.7
2/6/1988,2.00,-0.77,-8.87,68,270,5.2
2/6/1988,3.00,-1.85,-8.87,72,270,5.2
2/6/1988,4.00,-1.85,-8.87,72,270,5.7
2/6/1988,5.00,-1.85,-8.87,72,270,5.2
2/6/1988,6.00,-2.75,-9.77,72,250,5.2
2/6/1988,7.00,-2.75,-9.77,72,240,5.2
2/6/1988,8.00,-2.75,-9.77,72,240,4.6
2/6/1988,9.00,-0.77,-7.79,72,250,6.7
2/6/1988,10.00,1.21,-6.89,69,270,6.7
2/6/1988,11.00,2.11,-5.81,69,280,6.2
2/6/1988,12.00,4.09,-3.83,69,260,6.7
2/6/1988,13.00,5.17,-2.75,69,260,7.2
2/6/1988,14.00,5.17,-2.75,69,280,6.7
2/6/1988,15.00,7.15,-0.77,69,290,5.7
2/6/1988,16.00,7.15,-1.85,66,280,6.7
2/6/1988,17.00,6.25,-1.85,69,310,5.2
2/6/1988,18.00,5.17,-3.83,66,280,4.1
2/6/1988,19.00,3.19,-3.83,72,290,2.6
2/6/1988,20.00,2.11,-4.91,72,290,2.6
2/6/1988,21.00,0.13,-5.81,75,0,0
2/6/1988,22.00,1.21,-4.91,76,240,2.1
2/6/1988,23.00,2.11,-3.83,76,220,2.1
2/6/1988,24.00,3.19,-2.75,76,180,2.1
2/7/1988,1.00,4.09,-0.77,80,180,3.1
2/7/1988,2.00,5.17,-0.77,76,200,3.6
2/7/1988,3.00,6.25,-0.77,73,190,4.6
2/7/1988,4.00,7.15,0.13,73,180,4.1
2/7/1988,5.00,7.15,0.13,73,180,4.1
2/7/1988,6.00,9.13,2.11,73,210,4.6
2/7/1988,7.00,9.13,2.11,73,200,5.2
2/7/1988,8.00,10.21,2.11,70,210,5.7
2/7/1988,9.00,12.19,3.19,67,200,7.2
2/7/1988,10.00,15.25,4.09,62,210,8.2
2/7/1988,11.00,17.23,6.25,62,210,8.2
2/7/1988,12.00,20.11,6.25,54,220,8.8
2/7/1988,13.00,20.11,6.25,54,210,7.2
2/7/1988,14.00,22.09,7.15,52,220,8.8
2/7/1988,15.00,22.09,8.23,55,220,8.2
2/7/1988,16.00,24.25,9.13,53,230,7.7
2/7/1988,17.00,24.25,12.19,60,240,9.3
2/7/1988,18.00,23.17,18.13,81,240,8.2
2/7/1988,19.00,23.17,18.13,81,230,8.2
2/7/1988,20.00,24.25,18.13,78,230,8.2
2/7/1988,21.00,24.25,19.21,81,250,7.7
2/7/1988,22.00,25.15,20.11,81,260,7.7
2/7/1988,23.00,25.15,20.11,81,260,7.7
2/7/1988,24.00,26.23,20.11,78,260,7.7
2/8/1988,1.00,26.23,20.11,78,270,5.7
2/8/1988,2.00,25.15,18.13,75,290,6.7
2/8/1988,3.00,24.25,16.15,72,300,6.7
2/8/1988,4.00,17.23,11.11,77,300,4.6
2/8/1988,5.00,15.25,9.13,77,300,3.1
2/8/1988,6.00,11.11,7.15,84,270,2.1
2/8/1988,7.00,13.09,8.23,80,300,2.1
2/8/1988,8.00,12.19,8.23,84,300,2.6
2/8/1988,9.00,14.17,9.13,80,0,0
2/8/1988,10.00,17.23,9.13,71,340,1.5
2/8/1988,11.00,19.21,11.11,71,0,0
2/8/1988,12.00,22.09,12.19,65,0,0
2/8/1988,13.00,23.17,13.09,65,0,0
2/8/1988,14.00,25.15,13.09,60,0,0
2/8/1988,15.00,27.13,14.17,58,250,3.6
2/8/1988,16.00,27.13,15.25,61,230,3.6
2/8/1988,17.00,27.13,14.17,58,240,2.6
2/8/1988,18.00,25.15,14.17,63,230,2.1
2/8/1988,19.00,25.15,15.25,66,0,0
2/8/1988,20.00,23.17,14.17,68,0,0
2/8/1988,21.00,23.17,15.25,71,150,2.1
2/8/1988,22.00,22.09,16.15,78,140,2.6
2/8/1988,23.00,20.11,15.25,81,140,3.1
2/8/1988,24.00,23.17,18.13,81,0,0
2/9/1988,1.00,24.25,19.21,81,180,1.5
2/9/1988,2.00,26.23,19.21,75,180,3.1
2/9/1988,3.00,27.13,20.11,75,200,3.6
2/9/1988,4.00,27.13,20.11,75,200,4.6
2/9/1988,5.00,27.13,21.19,78,210,5.2
2/9/1988,6.00,26.23,20.11,78,210,5.2
2/9/1988,7.00,26.23,21.19,81,220,3.6
2/9/1988,8.00,27.13,22.09,81,220,4.6
2/9/1988,9.00,28.21,23.17,82,250,5.2
2/9/1988,10.00,29.11,24.25,82,240,4.1
2/9/1988,11.00,30.19,25.15,82,250,3.6
2/9/1988,12.00,31.09,27.13,85,260,4.6
2/9/1988,13.00,32.17,27.13,82,260,4.1
2/9/1988,14.00,32.17,28.21,85,250,5.2
2/9/1988,15.00,32.17,28.21,85,260,5.7
2/9/1988,16.00,32.17,29.11,89,260,4.6
2/9/1988,17.00,32.17,29.11,89,250,4.6
2/9/1988,18.00,32.17,29.11,89,280,4.1
2/9/1988,19.00,31.09,28.21,89,300,4.1
2/9/1988,20.00,30.19,26.23,85,310,5.2
2/9/1988,21.00,29.11,23.17,78,290,3.1
2/9/1988,22.00,27.13,22.09,81,290,3.6
2/9/1988,23.00,25.15,20.11,81,320,4.6
2/9/1988,24.00,22.09,18.13,85,300,3.1
2/10/1988,1.00,22.09,18.13,85,320,2.6
2/10/1988,2.00,22.09,18.13,85,360,2.6
2/10/1988,3.00,22.09,17.23,81,50,2.6
2/10/1988,4.00,22.09,18.13,85,30,2.1
2/10/1988,5.00,22.09,18.13,85,50,4.1
2/10/1988,6.00,21.19,16.15,81,50,3.1
2/10/1988,7.00,20.11,15.25,81,20,2.6
2/10/1988,8.00,18.13,14.17,84,70,2.6
2/10/1988,9.00,21.19,15.25,78,90,2.6
2/10/1988,10.00,23.17,15.25,71,100,2.6
2/10/1988,11.00,24.25,16.15,72,100,4.1
2/10/1988,12.00,26.23,17.23,69,100,3.6
2/10/1988,13.00,27.13,18.13,69,110,3.1
2/10/1988,14.00,28.21,20.11,72,90,3.6
2/10/1988,15.00,29.11,20.11,69,100,4.1
2/10/1988,16.00,29.11,21.19,72,100,4.1
2/10/1988,17.00,29.11,22.09,75,90,5.2
2/10/1988,18.00,29.11,22.09,75,110,4.6
2/10/1988,19.00,28.21,22.09,78,80,4.1
2/10/1988,20.00,28.21,22.09,78,60,4.1
2/10/1988,21.00,27.13,22.09,81,50,5.2
2/10/1988,22.00,26.23,20.11,78,70,5.2
2/10/1988,23.00,24.25,19.21,81,70,4.1
2/10/1988,24.00,23.17,18.13,81,70,4.1
2/11/1988,1.00,22.09,17.23,81,60,4.6
2/11/1988,2.00,21.19,17.23,85,50,4.1
2/11/1988,3.00,22.09,17.23,81,60,4.1
2/11/1988,4.00,22.09,17.23,81,80,3.6
2/11/1988,5.00,22.09,17.23,81,90,5.7
2/11/1988,6.00,23.17,18.13,81,100,6.7
2/11/1988,7.00,23.17,18.13,81,110,7.2
2/11/1988,8.00,24.25,19.21,81,120,7.2
2/11/1988,9.00,26.23,20.11,78,120,5.2
2/11/1988,10.00,28.21,22.09,78,130,4.1
2/11/1988,11.00,30.19,24.25,78,130,4.6
2/11/1988,12.00,31.09,27.13,85,140,4.6
2/11/1988,13.00,31.09,29.11,92,150,5.2
2/11/1988,14.00,33.25,31.09,92,160,5.2
2/11/1988,15.00,34.15,32.17,92,180,4.1
2/11/1988,16.00,34.15,31.09,89,190,4.1
2/11/1988,17.00,31.09,31.09,100,320,5.2
2/11/1988,18.00,26.23,24.25,92,340,5.2
2/11/1988,19.00,24.25,22.09,92,340,5.7
2/11/1988,20.00,20.11,18.13,92,330,4.1
2/11/1988,21.00,19.21,17.23,92,320,5.7
2/11/1988,22.00,18.13,15.25,88,330,5.2
2/11/1988,23.00,17.23,15.25,92,320,6.2
2/11/1988,24.00,17.23,14.17,88,310,5.2
2/12/1988,1.00,16.15,13.09,88,300,4.6
2/12/1988,2.00,15.25,12.19,88,290,4.1
2/12/1988,3.00,15.25,12.19,88,280,6.2
2/12/1988,4.00,15.25,11.11,84,280,5.7
2/12/1988,5.00,16.15,12.19,84,290,6.7
2/12/1988,6.00,15.25,11.11,84,290,6.2
2/12/1988,7.00,15.25,12.19,88,290,5.7
2/12/1988,8.00,15.25,10.21,81,290,6.7
2/12/1988,9.00,13.09,8.23,80,290,7.2
2/12/1988,10.00,13.09,8.23,80,290,7.2
2/12/1988,11.00,14.17,9.13,80,290,6.2
2/12/1988,12.00,17.23,10.21,74,300,6.2
2/12/1988,13.00,17.23,10.21,74,280,6.2
2/12/1988,14.00,16.15,9.13,74,280,6.2
2/12/1988,15.00,17.23,9.13,71,260,6.2
2/12/1988,16.00,15.25,8.23,74,280,7.2
2/12/1988,17.00,15.25,5.17,64,270,7.7
2/12/1988,18.00,13.09,2.11,61,270,7.2
2/12/1988,19.00,10.21,0.13,64,290,6.2
2/12/1988,20.00,9.13,-1.85,61,270,5.7
2/12/1988,21.00,7.15,-1.85,66,280,4.1
2/12/1988,22.00,7.15,-1.85,66,280,4.1
